Country,Locality,Indicator,Date,Value
Guinea,Gueckedou,cumulative_deaths,5/9/2014,286
Guinea,National,cumulative_cases,5/9/2014,838
Guinea,National,cumulative_deaths,5/9/2014,551
Liberia,Lofa County,cumulative_cases,5/9/2014,667
Liberia,Lofa County,cumulative_deaths,5/9/2014,341
Liberia,Margibi County,cumulative_cases,5/9/2014,275
Liberia,Margibi County,cumulative_deaths,5/9/2014,120
Liberia,Montserrado County,cumulative_cases,5/9/2014,612
Liberia,Montserrado County,cumulative_deaths,5/9/2014,503
Liberia,National,cumulative_cases,5/9/2014,1968
Liberia,National,cumulative_deaths,5/9/2014,1169
Liberia,Nimba County,cumulative_cases,5/9/2014,121
Liberia,Nimba County,cumulative_deaths,5/9/2014,82
Guinea,Boffa,cumulative_cases,6/9/2014,25
Guinea,Boffa,cumulative_deaths,6/9/2014,16
Guinea,Conakry,cumulative_cases,6/9/2014,138
Guinea,Conakry,cumulative_deaths,6/9/2014,57
Guinea,Coyah,cumulative_cases,6/9/2014,6
Guinea,Coyah,cumulative_deaths,6/9/2014,2
Guinea,Gueckedou,cumulative_cases,6/9/2014,344
Guinea,Gueckedou,cumulative_deaths,6/9/2014,288
Guinea,National,cumulative_cases,6/9/2014,862
Guinea,National,cumulative_deaths,6/9/2014,555
Liberia,Lofa County,cumulative_cases,6/9/2014,673
Liberia,Lofa County,cumulative_deaths,6/9/2014,348
Liberia,Margibi County,cumulative_cases,6/9/2014,313
Liberia,Margibi County,cumulative_deaths,6/9/2014,135
Liberia,Montserrado County,cumulative_cases,6/9/2014,632
Liberia,Montserrado County,cumulative_deaths,6/9/2014,522
Liberia,National,cumulative_cases,6/9/2014,2038
Liberia,National,cumulative_deaths,6/9/2014,1213
Liberia,Nimba County,cumulative_cases,6/9/2014,121
Liberia,Nimba County,cumulative_deaths,6/9/2014,82
Guinea,Boffa,cumulative_cases,7/9/2014,24
Guinea,Boffa,cumulative_deaths,7/9/2014,16
Guinea,Conakry,cumulative_cases,7/9/2014,131
Guinea,Conakry,cumulative_deaths,7/9/2014,57
Guinea,Coyah,cumulative_cases,7/9/2014,6
Guinea,Coyah,cumulative_deaths,7/9/2014,2
Guinea,Gueckedou,cumulative_cases,7/9/2014,343
Guinea,Gueckedou,cumulative_deaths,7/9/2014,289
Guinea,National,cumulative_cases,7/9/2014,861
Guinea,National,cumulative_deaths,7/9/2014,557
Liberia,Lofa County,cumulative_cases,7/9/2014,676
Liberia,Lofa County,cumulative_deaths,7/9/2014,351
Liberia,Margibi County,cumulative_cases,7/9/2014,320
Liberia,Margibi County,cumulative_deaths,7/9/2014,141
Liberia,Montserrado County,cumulative_cases,7/9/2014,637
Liberia,Montserrado County,cumulative_deaths,7/9/2014,528
Liberia,National,cumulative_cases,7/9/2014,2073
Liberia,National,cumulative_deaths,7/9/2014,1235
Liberia,Nimba County,cumulative_cases,7/9/2014,129
Liberia,Nimba County,cumulative_deaths,7/9/2014,85
Liberia,Lofa County,cumulative_cases,8/9/2014,681
Liberia,Lofa County,cumulative_deaths,8/9/2014,358
Liberia,Margibi County,cumulative_cases,8/9/2014,338
Liberia,Margibi County,cumulative_deaths,8/9/2014,148
Liberia,Montserrado County,cumulative_cases,8/9/2014,707
Liberia,Montserrado County,cumulative_deaths,8/9/2014,484
Liberia,National,cumulative_cases,8/9/2014,2184
Liberia,National,cumulative_deaths,8/9/2014,1212
Liberia,Nimba County,cumulative_cases,8/9/2014,129
Liberia,Nimba County,cumulative_deaths,8/9/2014,86
Guinea,Boffa,cumulative_cases,9/9/2014,24
Guinea,Boffa,cumulative_deaths,9/9/2014,16
Guinea,Conakry,cumulative_cases,9/9/2014,133
Guinea,Conakry,cumulative_deaths,9/9/2014,57
Guinea,Coyah,cumulative_cases,9/9/2014,6
Guinea,Coyah,cumulative_deaths,9/9/2014,2
Guinea,Gueckedou,cumulative_cases,9/9/2014,347
Guinea,Gueckedou,cumulative_deaths,9/9/2014,292
Guinea,National,cumulative_cases,9/9/2014,885
Guinea,National,cumulative_deaths,9/9/2014,568
Guinea,Boffa,cumulative_cases,10/9/2014,24
Guinea,Boffa,cumulative_deaths,10/9/2014,16
Guinea,Conakry,cumulative_cases,10/9/2014,135
Guinea,Conakry,cumulative_deaths,10/9/2014,57
Guinea,Coyah,cumulative_cases,10/9/2014,6
Guinea,Coyah,cumulative_deaths,10/9/2014,2
Guinea,Gueckedou,cumulative_cases,10/9/2014,347
Guinea,Gueckedou,cumulative_deaths,10/9/2014,292
Guinea,National,cumulative_cases,10/9/2014,899
Guinea,National,cumulative_deaths,10/9/2014,568
Liberia,Lofa County,cumulative_cases,10/9/2014,692
Liberia,Lofa County,cumulative_deaths,10/9/2014,368
Liberia,Margibi County,cumulative_cases,10/9/2014,391
Liberia,Margibi County,cumulative_deaths,10/9/2014,162
Liberia,Montserrado County,cumulative_cases,10/9/2014,849
Liberia,Montserrado County,cumulative_deaths,10/9/2014,532
Liberia,National,cumulative_cases,10/9/2014,2407
Liberia,National,cumulative_deaths,10/9/2014,1296
Liberia,Nimba County,cumulative_cases,10/9/2014,134
Liberia,Nimba County,cumulative_deaths,10/9/2014,90
Guinea,Boffa,cumulative_cases,11/9/2014,24
Guinea,Boffa,cumulative_deaths,11/9/2014,16
Guinea,Conakry,cumulative_cases,11/9/2014,139
Guinea,Conakry,cumulative_deaths,11/9/2014,57
Guinea,Coyah,cumulative_cases,11/9/2014,6
Guinea,Coyah,cumulative_deaths,11/9/2014,2
Guinea,Gueckedou,cumulative_cases,11/9/2014,349
Guinea,Gueckedou,cumulative_deaths,11/9/2014,292
Guinea,National,cumulative_cases,11/9/2014,909
Guinea,National,cumulative_deaths,11/9/2014,571
Liberia,Lofa County ,cumulative_cases,11/9/2014,699
Liberia,Lofa County ,cumulative_deaths,11/9/2014,371
Liberia,Margibi County ,cumulative_cases,11/9/2014,410
Liberia,Margibi County ,cumulative_deaths,11/9/2014,170
Liberia,Montserrado County ,cumulative_cases,11/9/2014,917
Liberia,Montserrado County ,cumulative_deaths,11/9/2014,564
Liberia,National,cumulative_cases,11/9/2014,2527
Liberia,National,cumulative_deaths,11/9/2014,1349
Liberia,Nimba County ,cumulative_cases,11/9/2014,141
Liberia,Nimba County ,cumulative_deaths,11/9/2014,91
Guinea,Boffa,cumulative_cases,12/9/2014,24
Guinea,Boffa,cumulative_deaths,12/9/2014,16
Guinea,Conakry,cumulative_cases,12/9/2014,138
Guinea,Conakry,cumulative_deaths,12/9/2014,57
Guinea,Coyah,cumulative_cases,12/9/2014,8
Guinea,Coyah,cumulative_deaths,12/9/2014,2
Guinea,Gueckedou,cumulative_cases,12/9/2014,349
Guinea,Gueckedou,cumulative_deaths,12/9/2014,292
Guinea,National,cumulative_cases,12/9/2014,913
Guinea,National,cumulative_deaths,12/9/2014,577
Guinea,Boffa,cumulative_cases,13/09/2014,24
Guinea,Boffa,cumulative_deaths,13/09/2014,16
Guinea,Conakry,cumulative_cases,13/09/2014,138
Guinea,Conakry,cumulative_deaths,13/09/2014,59
Guinea,Coyah,cumulative_cases,13/09/2014,8
Guinea,Coyah,cumulative_deaths,13/09/2014,4
Guinea,Gueckedou,cumulative_cases,13/09/2014,350
Guinea,Gueckedou,cumulative_deaths,13/09/2014,292
Guinea,National,cumulative_cases,13/09/2014,936
Guinea,National,cumulative_deaths,13/09/2014,595
Guinea,Boffa,cumulative_cases,14/09/2014,24
Guinea,Boffa,cumulative_deaths,14/09/2014,16
Guinea,Conakry,cumulative_cases,14/09/2014,141
Guinea,Conakry,cumulative_deaths,14/09/2014,60
Guinea,Coyah,cumulative_cases,14/09/2014,8
Guinea,Coyah,cumulative_deaths,14/09/2014,4
Guinea,Gueckedou,cumulative_cases,14/09/2014,351
Guinea,Gueckedou,cumulative_deaths,14/09/2014,292
Guinea,National,cumulative_cases,14/09/2014,942
Guinea,National,cumulative_deaths,14/09/2014,601
Liberia,Lofa County,cumulative_cases,14/09/2014,714
Liberia,Lofa County,cumulative_deaths,14/09/2014,375
Liberia,Margibi County,cumulative_cases,14/09/2014,457
Liberia,Margibi County,cumulative_deaths,14/09/2014,193
Liberia,Montserrado County,cumulative_cases,14/09/2014,1006
Liberia,Montserrado County,cumulative_deaths,14/09/2014,630
Liberia,National,cumulative_cases,14/09/2014,2712
Liberia,National,cumulative_deaths,14/09/2014,1450
Liberia,Nimba County,cumulative_cases,14/09/2014,149
Liberia,Nimba County,cumulative_deaths,14/09/2014,92
Liberia,Lofa County ,cumulative_cases,15/09/2014,717
Liberia,Lofa County ,cumulative_deaths,15/09/2014,378
Liberia,Margibi County ,cumulative_cases,15/09/2014,457
Liberia,Margibi County ,cumulative_deaths,15/09/2014,197
Liberia,Montserrado County ,cumulative_cases,15/09/2014,1059
Liberia,Montserrado County ,cumulative_deaths,15/09/2014,645
Liberia,National  ,cumulative_cases,15/09/2014,2804
Liberia,National  ,cumulative_deaths,15/09/2014,1481
Liberia,Nimba County ,cumulative_cases,15/09/2014,171
Liberia,Nimba County ,cumulative_deaths,15/09/2014,95
Guinea,Boffa,cumulative_cases,16/09/2014,24
Guinea,Boffa,cumulative_deaths,16/09/2014,16
Guinea,Conakry,cumulative_cases,16/09/2014,151
Guinea,Conakry,cumulative_deaths,16/09/2014,61
Guinea,Coyah,cumulative_cases,16/09/2014,7
Guinea,Coyah,cumulative_deaths,16/09/2014,4
Guinea,Gueckedou,cumulative_cases,16/09/2014,350
Guinea,Gueckedou,cumulative_deaths,16/09/2014,293
Guinea,National,cumulative_cases,16/09/2014,964
Guinea,National,cumulative_deaths,16/09/2014,608
Liberia,Lofa County ,cumulative_cases,16/09/2014,726
Liberia,Lofa County ,cumulative_deaths,16/09/2014,383
Liberia,Margibi County ,cumulative_cases,16/09/2014,467
Liberia,Margibi County ,cumulative_deaths,16/09/2014,201
Liberia,Montserrado County ,cumulative_cases,16/09/2014,1101
Liberia,Montserrado County ,cumulative_deaths,16/09/2014,681
Liberia,National  ,cumulative_cases,16/09/2014,2923
Liberia,National  ,cumulative_deaths,16/09/2014,1539
Liberia,Nimba County ,cumulative_cases,16/09/2014,175
Liberia,Nimba County ,cumulative_deaths,16/09/2014,101
Guinea,Boffa,cumulative_cases,17/09/2014,24
Guinea,Boffa,cumulative_deaths,17/09/2014,16
Guinea,Conakry,cumulative_cases,17/09/2014,147
Guinea,Conakry,cumulative_deaths,17/09/2014,68
Guinea,Coyah,cumulative_cases,17/09/2014,7
Guinea,Coyah,cumulative_deaths,17/09/2014,5
Guinea,Gueckedou,cumulative_cases,17/09/2014,350
Guinea,Gueckedou,cumulative_deaths,17/09/2014,293
Guinea,National,cumulative_cases,17/09/2014,965
Guinea,National,cumulative_deaths,17/09/2014,623
Liberia,Lofa County ,cumulative_cases,17/09/2014,740
Liberia,Lofa County ,cumulative_deaths,17/09/2014,388
Liberia,Margibi County ,cumulative_cases,17/09/2014,482
Liberia,Margibi County ,cumulative_deaths,17/09/2014,202
Liberia,Montserrado County ,cumulative_cases,17/09/2014,1154
Liberia,Montserrado County ,cumulative_deaths,17/09/2014,694
Liberia,National  ,cumulative_cases,17/09/2014,3017
Liberia,National  ,cumulative_deaths,17/09/2014,1567
Liberia,Nimba County ,cumulative_cases,17/09/2014,175
Liberia,Nimba County ,cumulative_deaths,17/09/2014,101
Guinea,Boffa,cumulative_cases,19/09/2014,24
Guinea,Boffa,cumulative_deaths,19/09/2014,16
Guinea,Conakry,cumulative_cases,19/09/2014,152
Guinea,Conakry,cumulative_deaths,19/09/2014,68
Guinea,Coyah,cumulative_cases,19/09/2014,7
Guinea,Coyah,cumulative_deaths,19/09/2014,5
Guinea,Gueckedou,cumulative_cases,19/09/2014,353
Guinea,Gueckedou,cumulative_deaths,19/09/2014,295
Guinea,National,cumulative_cases,19/09/2014,989
Guinea,National,cumulative_deaths,19/09/2014,632
Liberia,Lofa County,cumulative_cases,19/09/2014,748
Liberia,Lofa County,cumulative_deaths,19/09/2014,397
Liberia,Margibi County,cumulative_cases,19/09/2014,500
Liberia,Margibi County,cumulative_deaths,19/09/2014,207
Liberia,Montserrado County,cumulative_cases,19/09/2014,1182
Liberia,Montserrado County,cumulative_deaths,19/09/2014,719
Liberia,National,cumulative_cases,19/09/2014,3139
Liberia,National,cumulative_deaths,19/09/2014,1633
Liberia,Nimba County,cumulative_cases,19/09/2014,217
Liberia,Nimba County,cumulative_deaths,19/09/2014,108
Guinea,Boffa,cumulative_cases,20/09/2014,24
Guinea,Boffa,cumulative_deaths,20/09/2014,16
Guinea,Conakry,cumulative_cases,20/09/2014,151
Guinea,Conakry,cumulative_deaths,20/09/2014,68
Guinea,Coyah,cumulative_cases,20/09/2014,7
Guinea,Coyah,cumulative_deaths,20/09/2014,5
Guinea,Gueckedou,cumulative_cases,20/09/2014,354
Guinea,Gueckedou,cumulative_deaths,20/09/2014,295
Guinea,National,cumulative_cases,20/09/2014,1008
Guinea,National,cumulative_deaths,20/09/2014,632
Liberia,Lofa County,cumulative_cases,20/09/2014,744
Liberia,Margibi County,cumulative_cases,20/09/2014,490
Liberia,Montserrado County,cumulative_cases,20/09/2014,1154
Liberia,National,cumulative_cases,20/09/2014,3074
Liberia,Nimba County,cumulative_cases,20/09/2014,199
Guinea,Boffa,cumulative_cases,21/09/2014,24
Guinea,Boffa,cumulative_deaths,21/09/2014,16
Guinea,Conakry,cumulative_cases,21/09/2014,154
Guinea,Conakry,cumulative_deaths,21/09/2014,68
Guinea,Coyah,cumulative_cases,21/09/2014,9
Guinea,Coyah,cumulative_deaths,21/09/2014,5
Guinea,Gueckedou,cumulative_cases,21/09/2014,356
Guinea,Gueckedou,cumulative_deaths,21/09/2014,295
Guinea,National,cumulative_cases,21/09/2014,1022
Guinea,National,cumulative_deaths,21/09/2014,635
Liberia,Lofa County,cumulative_cases,21/09/2014,757
Liberia,Lofa County,cumulative_deaths,21/09/2014,405
Liberia,Margibi County,cumulative_cases,21/09/2014,536
Liberia,Margibi County,cumulative_deaths,21/09/2014,216
Liberia,Montserrado County,cumulative_cases,21/09/2014,1232
Liberia,Montserrado County,cumulative_deaths,21/09/2014,758
Liberia,National,cumulative_cases,21/09/2014,3272
Liberia,National,cumulative_deaths,21/09/2014,1709
Liberia,Nimba County,cumulative_cases,21/09/2014,223
Liberia,Nimba County,cumulative_deaths,21/09/2014,117
Guinea,Boffa,cumulative_cases,22/09/2014,24
Guinea,Boffa,cumulative_deaths,22/09/2014,16
Guinea,Conakry,cumulative_cases,22/09/2014,161
Guinea,Conakry,cumulative_deaths,22/09/2014,71
Guinea,Coyah,cumulative_cases,22/09/2014,9
Guinea,Coyah,cumulative_deaths,22/09/2014,5
Guinea,Gueckedou,cumulative_cases,22/09/2014,358
Guinea,Gueckedou,cumulative_deaths,22/09/2014,295
Guinea,National,cumulative_cases,22/09/2014,1048
Guinea,National,cumulative_deaths,22/09/2014,643
Liberia,Lofa County,cumulative_cases,22/09/2014,763
Liberia,Lofa County,cumulative_deaths,22/09/2014,410
Liberia,Margibi County,cumulative_cases,22/09/2014,551
